asset,interval,total_return,num_trades
COST,russia_ukraine,0.06775593263244817,4.0
MCD,1_year,0.22967795837325533,1.0
MCD,2_years,0.1419506801796211,5.0
MCD,6_months,0.07914977302608328,1.0
MCD,3_months,0.031417354943037656,3.0
MCD,5_years,0.8668487346442895,11.0
MCD,10_years,3.1580087887021557,17.0
MCD,15_years,6.075238823102993,23.0
MCD,dotcom_bubble,-0.5766436216839805,10.0
MCD,9_11,-0.078707087776824,2.0
MCD,2008_crisis,0.2020066497200519,4.0
MCD,2011_euro_crisis,0.34941987792496043,1.0
MCD,2016_election,0.2749674772125221,3.0
MCD,covid_crash,-0.12289246954212318,0.0
MCD,covid_bounce,0.2775620385241826,3.0
MCD,rate_hike_era,0.1542707144687021,2.0
MCD,russia_ukraine,0.07687415402935693,5.0
SBUX,1_year,0.04827597639003223,2.0
SBUX,2_years,-0.09594127653309248,6.0
SBUX,6_months,-0.07779280963792734,2.0
SBUX,3_months,-0.2674726036867847,0.0
SBUX,5_years,0.19526997191464357,6.0
SBUX,10_years,0.963540073655768,14.0
SBUX,15_years,7.592649077828096,20.0
SBUX,dotcom_bubble,0.5309511519082513,6.0
SBUX,9_11,-0.03747985434995171,0.0
SBUX,2008_crisis,-0.46679471057834043,3.0
SBUX,2011_euro_crisis,0.4046904602644923,1.0
SBUX,2016_election,0.17988868407851344,3.0
SBUX,covid_crash,-0.08387105220474311,0.0
SBUX,covid_bounce,0.48096067018145505,1.0
SBUX,rate_hike_era,-0.1399208728961161,2.0
SBUX,russia_ukraine,0.0594258406600956,1.0
CAT,1_year,0.06736895227240125,2.0
CAT,2_years,0.7230354531342313,4.0
CAT,6_months,-0.024410676911216123,2.0
CAT,3_months,0.0532036405110754,0.0
CAT,5_years,2.1986812317012063,8.0
CAT,10_years,4.271002901669546,16.0
CAT,15_years,7.580896181606475,24.0
CAT,dotcom_bubble,0.07941507144257098,6.0
CAT,9_11,-0.11443170271409953,0.0
CAT,2008_crisis,-0.5645357644393354,2.0
CAT,2011_euro_crisis,-0.019656528581066923,2.0
CAT,2016_election,0.5106643702983664,1.0
CAT,covid_crash,-0.06578646143672351,0.0
CAT,covid_bounce,1.047964594249033,1.0
CAT,rate_hike_era,0.49186161398805206,7.0
CAT,russia_ukraine,0.17262616605051595,3.0
BA,1_year,0.12325946306128155,1.0
BA,2_years,-0.0030775118724102324,5.0
BA,6_months,0.206260622645972,3.0
BA,3_months,0.21909920204948352,1.0
BA,5_years,0.36944321395112323,9.0
BA,10_years,0.6572191312242042,15.0
BA,15_years,3.1735701287802556,25.0
BA,dotcom_bubble,0.057399939638339115,8.0
BA,9_11,-0.4002361801964073,0.0
BA,2008_crisis,-0.5382970084571955,3.0
